Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_1000mms_B.csv	
82140	-0,0043511448630414529	82140	-0,87236842811551785
82150	0,011808322136002785	82150	-0,77728656667977869
82160	0,0257177176170288	82160	-0,63842137158069234
82170	0,035454798544422787	82170	-0,48875114871195791
82180	0,015692661099164913	82180	-0,29400471157672886
82190	0,0042046587188724954	82190	-0,14152244256934618
82200	-0,0020077763724035275	82200	-0,012025010165014359
82210	-0,00734575002033567	82210	0,064603884689960409
82220	-0,0066859038794806428	82220	0,10253594309534569
82230	-0,023182721779713006	82230	0,065779569949747388
82240	-0,01716290922763513	82240	0,027740990716287852
82250	-0,020066292923810194	82250	-0,017786775139772233
82260	-0,015244574515986681	82260	-0,068333732026501171
82270	-0,022079200838461793	82270	-0,10505298802137077
82280	-0,0075677546255689945	82280	-0,11375940991207267
82290	0,0018451527877843851	82290	-0,12163889534267346
82300	0,018136246366880198	82300	-0,10779800485678727
82310	0,011160145924446132	82310	-0,062985706495344587
82320	0,015038559294372539	82320	-0,02623115898930977
82330	-0,0040647345222436584	82330	0,00401486877803273
82340	0,0039572714298278635	82340	0,030752773865341403
82350	-0,0074304872650020762	82350	0,036963764943954369
82360	-0,00059735762581141416	82360	0,042834686673790777
82370	0,0035144459826824265	82370	0,033310072819675469
82380	-0,014199715967640966	82380	0,013000609743793226
82390	0,0024053552617166688	82390	2,8536337134064205E-05
82400	-0,0022986395491220589	82400	-0,024825164215921736
82410	0,0033515349889745652	82410	-0,016850168240740631
82420	-0,0024065401497765614	82420	-0,027382213671189173
82430	0,0038949691808979887	82430	-0,014641086545199116
82440	0,0014299452619992426	82440	-0,014912049922069364
82450	-0,0070808300386706272	82450	-0,013779690342590148
82460	-0,0041511242248908967	82460	0,00497872803055651
82470	0,01824928358117181	82470	0,0081934316968487238
82480	0,0010793953684978415	82480	0,011048831381698598
82490	-0,0072375257787118726	82490	0,0033485708582570565
82500	0,0032809253868797605	82500	0,0091108153261581955
82510	-0,010402188153483776	82510	-0,0021308598198230204
82520	0,0031921928803947627	82520	0,02110582883128629
82530	0,0062940532841979681	82530	0,0077523923873811223
82540	0,0037367168916878682	82540	-0,0030790771780656403
82550	-0,0078754078989807467	82550	-0,0073390929346097969
82560	-0,0033381442845219042	82560	-0,014085964459999434
82570	-0,0055708236300098047	82570	-0,013573974817501118
82580	0,0082874066964729858	82580	-0,016446418531748812
82590	0,0104733959368099	82590	-0,00042141372249684847
82600	0,0026131127461976335	82600	-0,011820056307965848
82610	-0,0079056858615059577	82610	0,015552267953979215
82620	0,0037618447706282703	82620	-0,0046340435079416627
82630	0,00640129590366489	82630	-0,0040324977479143974
82640	0,003900874030250676	82640	0,021849877783873189
82650	0,0012276683762525453	82650	-0,0014225966324109382
82660	-0,017524319617504978	82660	0,0067973587700820475
82670	0,00912226970784415	82670	-0,00054160054968377717
82680	0,007334165980919051	82680	-0,00022480564484227879
82690	0,00019108957088844524	82690	-0,010276016896417073
82700	-0,0034126314742057838	82700	-0,0042272780927717444
82710	-0,010576235417586182	82710	-0,0054808511644281388
82720	0,0037555652159018465	82720	-0,00088826063588806625
82730	-0,0069548672994939583	82730	-0,0036706435094990336
82740	-0,0057544976745306032	82740	0,0099926338355706915
82750	-0,0024966685320587084	82750	-0,0065581164959716979
82760	-0,00693501796480107	82760	0,0029760578375337397
82770	0,0069263906304311189	82770	0,0041787755151938165
82780	0,0051701497769649539	82780	0,004266108109223914
82790	-0,007063668659319457	82790	0,0039916482463315294
82800	-0,00053352692190262053	82800	-0,0022423247874733964
82810	-0,00058128619183544269	82810	0,01002647301736637
82820	0,011464528765879872	82820	-0,01260470482510676
82830	-0,00694495916143759	82830	-0,015678448489252164
82840	-0,0014506378737512797	82840	-0,0011605894169372639
82850	0,0061977481455734252	82850	0,0025894035131159561
82860	0,0048129080932744128	82860	0,0099601063451617063
82870	-0,015485359467991407	82870	-0,0070428891183067846
82880	-0,0066742523715640481	82880	-0,0029377416826602068
82890	0,0057812360197430331	82890	-0,00012262939745280398
82900	0,005304524425303739	82900	0,00734465997184286
82910	0,0032020571710501674	82910	-0,011085315945803467
82920	0,0019577225659641855	82920	-0,009443003751892283
82930	-0,01495431249959649	82930	0,012337200546971412
82940	-0,0020565271128757173	82940	0,0061484129156977709
82950	-0,0027138673076365885	82950	-0,0090485594657483022
82960	-0,0052624183800800322	82960	-0,0022569413778457032
82970	0,011281995031280882	82970	-0,010664300653612246
82980	-0,0033698581622060792	82980	0,0046248699832857872
82990	0,002916876637342072	82990	0,00043901271580212565
83000	0,013935237570591293	83000	0,0095065308256360916
83010	0,0041178192686333014	83010	-0,0022945364741765433
83020	0,0069707082180440515	83020	-0,0054234150966044831
83030	-0,010156117519100259	83030	0,006212960382549421
83040	-0,0055012901997518772	83040	0,0065674902217657321
83050	-0,0017476793479278311	83050	-0,022394135904708654
83060	-0,001489353745993071	83060	-0,0019434858871271862
83070	0,0067384107684908164	83070	0,0077827294272203975
83080	-0,0051849670809965449	83080	-0,0037023596587680498
83090	-0,0082157621492141928	83090	0,0038320853261451385
83100	0,0089778557331927789	83100	0,00542005170794925
83110	0,005748817022815083	83110	0,003113019309027484
83120	-0,005708970867262902	83120	-0,011612310354584666
83130	-0,013144652064244707	83130	0,011184171672872247
83140	-0,00024214905962612751	83140	-0,00052555108328445677
83150	0,00053752350084347773	83150	0,0038376123101877759
83160	-0,00089407949791555253	83160	-0,0025986887451422097
83170	-0,0035703160697521017	83170	-0,011909525956568488
83180	0,00600935339027502	83180	0,017013236182439568
83190	0,0078387371527437813	83190	-0,0042060602431710087
83200	-0,010605453262106606	83200	-0,0035081995742953322
83210	0,0010243786833249613	83210	0,01024663809740254
83220	0,0056492057855964629	83220	-0,00544831321972844
83230	-0,011207908699653818	83230	0,00037194731017924966
83240	0,012681646885292788	83240	-0,0050883683805617377
83250	-0,016916808769022865	83250	0,00045351725779676068
83260	0,0017648171679371008	83260	0,0141905886225425
83270	0,0034953528701902191	83270	0,019983757850824527
83280	-0,016313279687587664	83280	-0,013773552645298507
83290	0,017174275347636631	83290	0,0092909745060605169
83300	0,011419461796719942	83300	-0,0093185508925934975
83310	-0,0017992174207223765	83310	-0,0057995560788351389
83320	-0,0041454885613620637	83320	0,009824840508305701
83330	-0,0047425659292575553	83330	0,0022620921908416275
83340	-0,0038540145591537986	83340	0,0044474041839628132
83350	-0,00851768483837811	83350	-0,0048309710562918044
83360	-0,0012152230026614443	83360	-0,00013239142975495007
83370	-0,0043261292188493533	83370	-0,011832261427364493
83380	0,0120421780071048	83380	-0,0077684314145593479
83390	0,00076397032329419252	83390	0,0017203338285717658
83400	-0,0094790659498338436	83400	-0,0047851169642864405
83410	0,014892102379473228	83410	0,0061189606742637721
83420	0,0094854815796609135	83420	0,00069441157975306958
83430	-0,0021573230953108708	83430	0,012685380009528346
83440	-7,4422885527685413E-05	83440	-0,007294518392243092
83450	-0,011733669395393671	83450	0,0023626112767472065
83460	0,00985966548967534	83460	0,0071613593822155526
83470	-0,0066916892543758587	83470	-0,0031566116144257409
83480	-0,0087039617268838115	83480	-0,00046272571975331883
83490	0,003414075437824458	83490	-0,0059797990336632285
83500	-0,0084851843664920986	83500	0,00075963590262881819
83510	-0,0098457506456534772	83510	-0,011619554214338187
83520	0,0040574679802274517	83520	-0,0043492355718381384
83530	0,01018739041422244	83530	0,0014306699778350088
83540	-0,0034471054881154654	83540	0,0051290410802026206
83550	0,00021561999840809834	83550	0,0076605863392846122
83560	0,0022125003467786336	83560	0,001570174011921052
83570	0,0027419192901592423	83570	-0,010002481600334071
83580	-0,0027429279297985026	83580	0,0068251294658751242
83590	0,0051659750974962686	83590	0,0013975138895978667
83600	-0,00020627069741821551	83600	-0,001826163735099446
83610	-0,00429947017377702	83610	0,0016153547207222452
83620	-0,0073632868499380385	83620	0,0071277924312748171
83630	0,0092423654009951527	83630	0,011300663653363619
83640	0,0010300035581579442	83640	-0,0086316300387771841
83650	0,00023245203548649107	83650	0,004063342480677
83660	-0,00066181674618474374	83660	0,01332270247304098
83670	-0,0063249154677627482	83670	-0,010639776873688949
83680	0,0052499337966128174	83680	-0,0011988520275880536
83690	0,020977914483937894	83690	-0,0019486864042570584
83700	0,012917431235661843	83700	0,0025093580828971646
83710	-0,0012254112873098112	83710	0,00892826465958273
83720	0,0071857756970049981	83720	-0,0056140093870156128
83730	-0,00046324839032500689	83730	0,018887456847458992
83740	-0,0072388565073278613	83740	-0,0015937619567829744
83750	-0,0049216493638701061	83750	-0,0041484624972197319
83760	-0,00083913387215898787	83760	0,005488776672319254
83770	0,0048948488133430815	83770	0,0049818085985899926
83780	0,00088868065403043071	83780	-0,0038214349067682684
83790	-0,0066680081396786849	83790	-0,015502243356047277
83800	0,0028191463959087505	83800	-0,0055283459743965943
83810	0,005906054775936238	83810	-0,011784613789626851
83820	0,0059831132941054656	83820	-0,010202329521473071
83830	0,00676154957330011	83830	0,0032951815683685509
83840	-0,0071814777968738875	83840	0,0045942564589100659
83850	0,00016093448831668283	83850	0,003946879718375049
83860	-0,011497918559953961	83860	-0,0038627668538363251
83870	0,0025324365696170869	83870	-0,021713481836229322
83880	-0,010779296153739182	83880	0,012334267741707346
83890	0,0073333332519199363	83890	-0,0040626310075579982
83900	0,0057250298091387625	83900	0,0021229468245302762
83910	0,015022455229112653	83910	0,016489445207679622
83920	0,012342953525604052	83920	-0,00446076033521532
83930	-0,0027649047051469251	83930	-0,00082035027223821013
83940	0,011040581774662864	83940	-0,000489318197532514
83950	-0,0055540242456913348	83950	-0,0052302447076714807
83960	0,00012160949973809977	83960	0,0061146773512071526
83970	0,0017118243824138964	83970	-0,005986680300952567
83980	-0,00075017387067004857	83980	0,0071163878967094307
83990	0,00088327181325986368	83990	-0,0035462889491881516
84000	-0,0080875689841263584	84000	-0,0031778310641797014
84010	-0,013867614013342149	84010	0,018076344429921763
84020	0,0062215084621578725	84020	0,0025537768911233984
84030	0,0034515821582586331	84030	-0,010059134724108736
84040	0,005684143660981386	84040	-0,0030002923856732719
84050	-0,010180814793973767	84050	-0,00013046245702240812
84060	0,009810542514654198	84060	-0,0081486704159218909
84070	-0,00068057580048466954	84070	-0,0047023584705392979
84080	-0,010122465792533416	84080	-0,0030237588883991612
84090	-0,0044287874473369878	84090	0,0049498603133733771
84100	0,0051427833968449976	84100	0,00906560483763518
84110	-0,0062529220482958154	84110	0,00095718351686000934
84120	0,011834806187891704	84120	-0,0014168076440832678
84130	-0,012167555640788684	84130	-0,01322793649349459
84140	0,0020567200394220014	84140	-0,010236449823254461
84150	0,0092493017234779856	84150	0,0042080039890424322
84160	0,010236153727012788	84160	0,00063975380700276524
84170	-0,012252276748079192	84170	0,012342291610778603
84180	0,0090954160146103011	84180	0,0073528997132445107
84190	-0,0074529003723210665	84190	-0,0078511917428548163
84200	0,00015312876386193268	84200	0,0019316721307950408
84210	-0,0087056663310898369	84210	0,004942165473740219
84220	-0,0029006257096683015	84220	-0,0081371029378492638
84230	0,0025063826186061803	84230	0,0025330120350548629
84240	-0,0088057515002710023	84240	-0,009684139203565036
84250	0,0067348390527850336	84250	0,0015087530601965256
84260	0,016828027466369258	84260	0,0044407806617419148
84270	0,012444940793992712	84270	-0,0082076775769840422
84280	0,013242046309424735	84280	0,0054581533554164926
84290	0,0009974532110746503	84290	-0,0031613636919408856
84300	0,012193585960887331	84300	0,0162716165622901
84310	-0,014750646977557361	84310	-0,015205078066191176
84320	-0,0049456627256322591	84320	-0,004417031160340425
84330	0,00045935604528423541	84330	0,0004537813711184907
84340	0,0038975174140455809	84340	0,00041429464877517752
84350	0,0065875033022028111	84350	-0,013322069359052089
84360	-0,012056603409705395	84360	0,0086088470254754735
84370	0,008353450691141644	84370	8,4786185914615582E-05
84380	-0,013784553678283277	84380	0,0057449307380066233
84390	-0,0046308694492093426	84390	-0,0027298742550493577
84400	-0,0067581955224596457	84400	0,00060282647277112823
84410	0,00041067085790276442	84410	0,011418686955472539
84420	0,0021212399592611866	84420	0,0050542934283905518
84430	0,0015680501822614701	84430	0,0068872282184800678
84440	0,0075968494612310257	84440	-0,012151478735072819
84450	0,006505737624798634	84450	-0,010081867944078057
84460	0,0055950677843023249	84460	0,00514045536334651
84470	-0,013568269752482728	84470	0,0077016644571734749
84480	0,0080873618517768829	84480	-0,0059359727469535791
84490	-0,0092983813443721156	84490	0,00810329187476852
84500	0,0047880723319878244	84500	0,010473362860131789
84510	-0,0080028997354054474	84510	0,012959786912555206
84520	0,027757928249646836	84520	0,011142963430027681
84530	-0,0033859766848322666	84530	-0,003138687407633638
84540	-0,0023823453407063374	84540	-0,0029666319734504322
84550	0,010202921595212335	84550	-0,011088381957678237
84560	0,00067991024088009141	84560	0,0029001379556375423
84570	0,0045238015345328538	84570	0,0039699458081069805
84580	0,0076878286792637258	84580	-0,00687906266064802
84590	0,0012550608886799845	84590	-0,0032635248534974978
84600	-0,0044177593289057493	84600	-0,015757043253341624
84610	0,0044883108926834338	84610	0,00915386444002315
84620	0,013531718390311462	84620	0,013161881133400766
84630	-0,0017202039471295716	84630	0,013045974050507092
84640	0,0010885122402116035	84640	0,0073708381678233136
84650	-0,0039649631033329934	84650	-0,010181738635286848
84660	-0,0068648013353106579	84660	0,00911373786731227
84670	0,0036287462612335248	84670	-0,0074644954000459215
84680	-0,0085696046161350126	84680	0,0080533328740697331
84690	-0,005654254552834961	84690	0,008706025506202246
84700	0,0030194898445531923	84700	0,0006107968259581963
84710	0,015602434799801059	84710	0,0043717259586333167
84720	0,017034801021686679	84720	-0,0028946639646788255
84730	0,0091064253876003524	84730	-0,0049061753001793185
84740	0,00026649310474288513	84740	-0,0059050796370051367
84750	-0,002979550493244464	84750	-0,0012046632828524282
84760	-0,020084909808615603	84760	0,012270695272382845
84770	0,0052288624679174538	84770	-0,019230503521597126
84780	-0,004911926048933906	84780	0,004682151859527698
84790	0,0078421843353761161	84790	0,014248962503786735
84800	-0,010006776029310329	84800	0,0034467736154788781
84810	0,0013663991925947649	84810	0,017432376595490177
84820	-0,0041660912128086928	84820	-0,0088315424011420687
84830	-0,0016089288999304567	84830	0,012783134717546933
84840	0,014259634051570217	84840	0,0034254897748972083
84850	0,00618146105230316	84850	-0,0046265619681293176
84860	-0,0093231200290370374	84860	-0,0027670124247168911
